+0.108	+9.14705e-06
+0.109	+8.23234e-06
+0.11	+7.40911e-06
+0.111	+6.6682e-06
+0.112	+6.00138e-06
+0.113	+5.40124e-06
+0.114	+4.86112e-06
+0.115	+4.37501e-06
+0.116	+3.9375e-06
+0.117	+3.54375e-06
+0.118	+3.18938e-06
+0.119	+2.87044e-06
+0.12	+2.5834e-06
+0.121	+2.32506e-06
+0.122	+2.09255e-06
+0.123	+1.8833e-06
+0.124	+1.69497e-06
+0.125	+1.52547e-06
+0.126	+1.37292e-06
+0.127	+1.23563e-06
+0.128	+1.11207e-06
+0.129	+1.00086e-06
+0.13	+9.00775e-07
+0.131	+8.10697e-07
+0.132	+7.29628e-07
+0.133	+6.56665e-07
+0.134	+5.90998e-07
+0.135	+5.31898e-07
+0.136	+4.78709e-07
+0.137	+4.30838e-07
+0.138	+3.87754e-07
+0.139	+3.48979e-07
+0.14	+3.14081e-07
+0.141	+2.82673e-07
+0.142	+2.54405e-07
+0.143	+2.28965e-07
+0.144	+2.06068e-07
+0.145	+1.85462e-07
+0.146	+1.66915e-07
+0.147	+1.50224e-07
+0.148	+1.35201e-07
+0.149	+1.21681e-07
+0.15	+1.09513e-07
+0.151	+9.85619e-08
+0.152	+8.87057e-08
+0.153	+7.98351e-08
+0.154	+7.18516e-08
+0.155	+6.46664e-08
+0.156	+5.81998e-08
+0.157	+5.23798e-08
+0.158	+4.71418e-08
+0.159	+4.24277e-08
+0.16	+3.81849e-08
+0.161	+3.43664e-08
+0.162	+3.09298e-08
+0.163	+2.78368e-08
+0.164	+2.50531e-08
+0.165	+2.25478e-08
+0.166	+2.0293e-08
+0.167	+1.82637e-08
+0.168	+1.64373e-08
+0.169	+1.47936e-08
+0.17	+1.33142e-08
+0.171	+1.19828e-08
+0.172	+1.07845e-08
+0.173	+9.70609e-09
+0.174	+8.73548e-09
+0.175	+7.86193e-09
+0.176	+7.07574e-09
+0.177	+6.36816e-09
+0.178	+5.73135e-09
+0.179	+5.15821e-09
+0.18	+4.64239e-09
+0.181	+4.17815e-09
+0.182	+3.76034e-09
+0.183	+3.3843e-09
+0.184	+3.04587e-09
+0.185	+2.74129e-09
+0.186	+2.46716e-09
+0.187	+2.22044e-09
+0.188	+1.9984e-09
+0.189	+1.79856e-09
+0.19	+1.6187e-09
+0.191	+1.45683e-09
+0.192	+1.31115e-09
+0.193	+1.18003e-09
+0.194	+1.06203e-09
+0.195	+9.55827e-10
+0.196	+8.60244e-10
+0.197	+7.7422e-10
+0.198	+6.96798e-10
+0.199	+6.27118e-10
+0.2	+5.64406e-10
+0.201	+5.07966e-10
+0.202	+4.57169e-10
+0.203	+4.11452e-10
+0.204	+3.70307e-10
+0.205	+3.33276e-10
+0.206	+2.99949e-10
+0.207	+2.69954e-10
+0.208	+2.42958e-10
+0.209	+2.18663e-10
+0.21	+1.96796e-10
+0.211	+1.77117e-10
+0.212	+1.59405e-10
+0.213	+1.43465e-10
+0.214	+1.29118e-10
+0.215	+1.16206e-10
+0.216	+1.04586e-10
+0.217	+9.41271e-11
+0.218	+8.47144e-11
+0.219	+7.62429e-11
+0.22	+6.86186e-11
+0.221	+6.17568e-11
+0.222	+5.55811e-11
+0.223	+5.0023e-11
+0.224	+4.50207e-11
+0.225	+4.05186e-11
+0.226	+3.64668e-11
+0.227	+3.28201e-11
+0.228	+2.95381e-11
+0.229	+2.65843e-11
+0.23	+2.39258e-11
+0.231	+2.15333e-11
+0.232	+1.93799e-11
+0.233	+1.74419e-11
+0.234	+1.56977e-11
+0.235	+1.4128e-11
+0.236	+1.27152e-11
+0.237	+1.14437e-11
+0.238	+1.02993e-11
+0.239	+9.26936e-12
+0.24	+8.34242e-12
+0.241	+7.50818e-12
+0.242	+6.75736e-12
+0.243	+6.08163e-12
+0.244	+5.47346e-12
+0.245	+4.92612e-12
+0.246	+4.43351e-12
+0.247	+3.99016e-12
+0.248	+3.59114e-12
+0.249	+3.23203e-12
+0.25	+2.90882e-12
+0.251	+2.61794e-12
+0.252	+2.35615e-12
+0.253	+2.12053e-12
+0.254	+1.90848e-12
+0.255	+1.71763e-12
+0.256	+1.54587e-12
+0.257	+1.39128e-12
+0.258	+1.25215e-12
+0.259	+1.12694e-12
+0.26	+1.01424e-12
+0.261	+9.1282e-13
+0.262	+8.21538e-13
+0.263	+7.39384e-13
+0.264	+6.65445e-13
+0.265	+5.98901e-13
+0.266	+5.39011e-13
+0.267	+4.8511e-13
+0.268	+4.36599e-13
+0.269	+3.92939e-13
+0.27	+3.53645e-13
+0.271	+3.18281e-13
+0.272	+2.86452e-13
+0.273	+2.57807e-13
+0.274	+2.32026e-13
+0.275	+2.08824e-13
+0.276	+1.87941e-13
+0.277	+1.69147e-13
+0.278	+1.52233e-13
+0.279	+1.37009e-13
+0.28	+1.23308e-13
+0.281	+1.10978e-13
+0.282	+9.98798e-14
+0.283	+8.98918e-14
+0.284	+8.09026e-14
+0.285	+7.28124e-14
+0.286	+6.55311e-14
+0.287	+5.8978e-14
+0.288	+5.30802e-14
+0.289	+4.77722e-14
+0.29	+4.2995e-14
+0.291	+3.86955e-14
+0.292	+3.48259e-14
+0.293	+3.13433e-14
+0.294	+2.8209e-14
+0.295	+2.53881e-14
+0.296	+2.28493e-14
+0.297	+2.05644e-14
+0.298	+1.85079e-14
+0.299	+1.66571e-14
+0.3	+1.49914e-14
+0.301	+1.34923e-14
+0.302	+1.21431e-14
+0.303	+1.09287e-14
+0.304	+9.83587e-15
+0.305	+8.85228e-15
+0.306	+7.96706e-15
+0.307	+7.17035e-15
+0.308	+6.45332e-15
+0.309	+5.80798e-15
+0.31	+5.22719e-15
+0.311	+4.70447e-15
+0.312	+4.23402e-15
+0.313	+3.81062e-15
+0.314	+3.42956e-15
+0.315	+3.0866e-15
+0.316	+2.77794e-15
+0.317	+2.50015e-15
+0.318	+2.25013e-15
+0.319	+2.02512e-15
+0.32	+1.82261e-15
+0.321	+1.64035e-15
+0.322	+1.47631e-15
+0.323	+1.32868e-15
+0.324	+1.19581e-15
+0.325	+1.07623e-15
+0.326	+9.68608e-16
+0.327	+8.71747e-16
+0.328	+7.84573e-16
+0.329	+7.06115e-16
+0.33	+6.35504e-16
+0.331	+5.71953e-16
+0.332	+5.14758e-16
+0.333	+4.63282e-16
+0.334	+4.16954e-16
+0.335	+3.75259e-16
+0.336	+3.37733e-16
+0.337	+3.03959e-16
+0.338	+2.73564e-16
+0.339	+2.46207e-16
+0.34	+2.21586e-16
+0.341	+1.99428e-16
+0.342	+1.79485e-16
+0.343	+1.61537e-16
+0.344	+1.45383e-16
+0.345	+1.30845e-16
+0.346	+1.1776e-16
+0.347	+1.05984e-16
+0.348	+9.53857e-17
+0.349	+8.58471e-17
+0.35	+7.72624e-17
+0.351	+6.95362e-17
+0.352	+6.25826e-17
+0.353	+5.63243e-17
+0.354	+5.06919e-17
+0.355	+4.56227e-17
+0.356	+4.10604e-17
+0.357	+3.69544e-17
+0.358	+3.32589e-17
+0.359	+2.9933e-17
+0.36	+2.69397e-17
+0.361	+2.42458e-17
+0.362	+2.18212e-17
+0.363	+1.96391e-17
+0.364	+1.76752e-17
+0.365	+1.59076e-17
+0.366	+1.43169e-17
+0.367	+1.28852e-17
+0.368	+1.15967e-17
+0.369	+1.0437e-17
+0.37	+9.39331e-18
+0.371	+8.45398e-18
+0.372	+7.60858e-18
+0.373	+6.84772e-18
+0.374	+6.16295e-18
+0.375	+5.54665e-18
+0.376	+4.99199e-18
+0.377	+4.49279e-18
+0.378	+4.04351e-18
+0.379	+3.63916e-18
+0.38	+3.27524e-18
+0.381	+2.94772e-18
+0.382	+2.65295e-18
+0.383	+2.38765e-18
+0.384	+2.14889e-18
+0.385	+1.934e-18
+0.386	+1.7406e-18
+0.387	+1.56654e-18
+0.388	+1.40988e-18
+0.389	+1.2689e-18
+0.39	+1.14201e-18
+0.391	+1.02781e-18
+0.392	+9.25025e-19
+0.393	+8.32523e-19
+0.394	+7.49271e-19
+0.395	+6.74344e-19
+0.396	+6.06909e-19
+0.397	+5.46218e-19
+0.398	+4.91596e-19
+0.399	+4.42437e-19
+0.4	+3.98193e-19
+0.401	+3.58374e-19
+0.402	+3.22536e-19
+0.403	+2.90283e-19
+0.404	+2.61255e-19
+0.405	+2.35129e-19
+0.406	+2.11616e-19
+0.407	+1.90455e-19
+0.408	+1.71409e-19
+0.409	+1.54268e-19
+0.41	+1.38841e-19
+0.411	+1.24957e-19
+0.412	+1.12462e-19
+0.413	+1.01215e-19
+0.414	+9.10938e-20
+0.415	+8.19844e-20
+0.416	+7.3786e-20
+0.417	+6.64074e-20
+0.418	+5.97667e-20
+0.419	+5.379e-20
+0.42	+4.8411e-20
+0.421	+4.35699e-20
+0.422	+3.92129e-20
+0.423	+3.52916e-20
+0.424	+3.17624e-20
+0.425	+2.85862e-20
+0.426	+2.57276e-20
+0.427	+2.31548e-20
+0.428	+2.08393e-20
+0.429	+1.87554e-20
+0.43	+1.68799e-20
+0.431	+1.51919e-20
+0.432	+1.36727e-20
+0.433	+1.23054e-20
+0.434	+1.10749e-20
+0.435	+9.96739e-21
+0.436	+8.97065e-21
+0.437	+8.07359e-21
+0.438	+7.26623e-21
+0.439	+6.53961e-21
+0.44	+5.88565e-21
+0.441	+5.29708e-21
+0.442	+4.76737e-21
+0.443	+4.29064e-21
+0.444	+3.86157e-21
+0.445	+3.47542e-21
+0.446	+3.12787e-21
+0.447	+2.81509e-21
+0.448	+2.53358e-21
+0.449	+2.28022e-21
+0.45	+2.0522e-21
+0.451	+1.84698e-21
+0.452	+1.66228e-21
+0.453	+1.49605e-21
+0.454	+1.34645e-21
+0.455	+1.2118e-21
+0.456	+1.09062e-21
+0.457	+9.8156e-22
+0.458	+8.83404e-22
+0.459	+7.95064e-22
+0.46	+7.15557e-22
+0.461	+6.44001e-22
+0.462	+5.79601e-22
+0.463	+5.21641e-22
+0.464	+4.69477e-22
+0.465	+4.22529e-22
+0.466	+3.80276e-22
+0.467	+3.42249e-22
+0.468	+3.08024e-22
+0.469	+2.77222e-22
+0.47	+2.49499e-22
+0.471	+2.24549e-22
+0.472	+2.02094e-22
+0.473	+1.81885e-22
+0.474	+1.63697e-22
+0.475	+1.47327e-22
+0.476	+1.32594e-22
+0.477	+1.19335e-22
+0.478	+1.07401e-22
+0.479	+9.66612e-23
+0.48	+8.6995e-23
+0.481	+7.82955e-23
+0.482	+7.0466e-23
+0.483	+6.34194e-23
+0.484	+5.70774e-23
+0.485	+5.13697e-23
+0.486	+4.62327e-23
+0.487	+4.16095e-23
+0.488	+3.74485e-23
+0.489	+3.37037e-23
+0.49	+3.03333e-23
+0.491	+2.73e-23
+0.492	+2.457e-23
+0.493	+2.2113e-23
+0.494	+1.99017e-23
+0.495	+1.79115e-23
+0.496	+1.61204e-23
+0.497	+1.45083e-23
+0.498	+1.30575e-23
+0.499	+1.17517e-23
+0.5	+1.05766e-23
+0.501	+9.51891e-24
+0.502	+8.56702e-24
+0.503	+7.71032e-24
+0.504	+6.93929e-24
+0.505	+6.24536e-24
+0.506	+5.62082e-24
+0.507	+5.05874e-24
+0.508	+4.55287e-24
+0.509	+4.09758e-24
+0.51	+3.68782e-24
+0.511	+3.31904e-24
+0.512	+2.98713e-24
+0.513	+2.68842e-24
+0.514	+2.41958e-24
+0.515	+2.17762e-24
+0.516	+1.95986e-24
+0.517	+1.76387e-24
+0.518	+1.58749e-24
+0.519	+1.42874e-24
+0.52	+1.28586e-24
+0.521	+1.15728e-24
+0.522	+1.04155e-24
+0.523	+9.37395e-25
+0.524	+8.43655e-25
+0.525	+7.5929e-25
+0.526	+6.83361e-25
+0.527	+6.15025e-25
+0.528	+5.53522e-25
+0.529	+4.9817e-25
+0.53	+4.48353e-25
+0.531	+4.03518e-25
+0.532	+3.63166e-25
+0.533	+3.26849e-25
+0.534	+2.94164e-25
+0.535	+2.64748e-25
+0.536	+2.38273e-25
+0.537	+2.14446e-25
+0.538	+1.93001e-25
+0.539	+1.73701e-25
+0.54	+1.56331e-25
+0.541	+1.40698e-25
+0.542	+1.26628e-25
+0.543	+1.13965e-25
+0.544	+1.02569e-25
+0.545	+9.23119e-26
+0.546	+8.30807e-26
+0.547	+7.47726e-26
+0.548	+6.72954e-26
+0.549	+6.05658e-26
+0.55	+5.45092e-26
+0.551	+4.90583e-26
+0.552	+4.41525e-26
+0.553	+3.97372e-26
+0.554	+3.57635e-26
+0.555	+3.21872e-26
+0.556	+2.89684e-26
+0.557	+2.60716e-26
+0.558	+2.34644e-26
+0.559	+2.1118e-26
+0.56	+1.90062e-26
+0.561	+1.71056e-26
+0.562	+1.5395e-26
+0.563	+1.38555e-26
+0.564	+1.247e-26
+0.565	+1.1223e-26
+0.566	+1.01007e-26
+0.567	+9.09061e-27
+0.568	+8.18155e-27
+0.569	+7.36339e-27
+0.57	+6.62705e-27
+0.571	+5.96435e-27
+0.572	+5.36791e-27
+0.573	+4.83112e-27
+0.574	+4.34801e-27
+0.575	+3.91321e-27
+0.576	+3.52189e-27
+0.577	+3.1697e-27
+0.578	+2.85273e-27
+0.579	+2.56746e-27
+0.58	+2.31071e-27
+0.581	+2.07964e-27
+0.582	+1.87168e-27
+0.583	+1.68451e-27
+0.584	+1.51606e-27
+0.585	+1.36445e-27
+0.586	+1.22801e-27
+0.587	+1.10521e-27
+0.588	+9.94685e-28
+0.589	+8.95216e-28
+0.59	+8.05695e-28
+0.591	+7.25125e-28
+0.592	+6.52613e-28
+0.593	+5.87352e-28
+0.594	+5.28616e-28
+0.595	+4.75755e-28
+0.596	+4.28179e-28
+0.597	+3.85361e-28
+0.598	+3.46825e-28
+0.599	+3.12143e-28
+0.6	+2.80928e-28
+0.601	+2.52836e-28
+0.602	+2.27552e-28
+0.603	+2.04797e-28
+0.604	+1.84317e-28
+0.605	+1.65885e-28
+0.606	+1.49297e-28
+0.607	+1.34367e-28
+0.608	+1.2093e-28
+0.609	+1.08837e-28
+0.61	+9.79537e-29
+0.611	+8.81583e-29
+0.612	+7.93425e-29
+0.613	+7.14082e-29
+0.614	+6.42674e-29
+0.615	+5.78407e-29
+0.616	+5.20566e-29
+0.617	+4.68509e-29
+0.618	+4.21658e-29
+0.619	+3.79493e-29
+0.62	+3.41543e-29
+0.621	+3.07389e-29
+0.622	+2.7665e-29
+0.623	+2.48985e-29
+0.624	+2.24087e-29
+0.625	+2.01678e-29
+0.626	+1.8151e-29
+0.627	+1.63359e-29
+0.628	+1.47023e-29
+0.629	+1.32321e-29
+0.63	+1.19089e-29
+0.631	+1.0718e-29
+0.632	+9.64619e-30
+0.633	+8.68157e-30
+0.634	+7.81342e-30
+0.635	+7.03207e-30
+0.636	+6.32887e-30
+0.637	+5.69598e-30
+0.638	+5.12638e-30
+0.639	+4.61374e-30
+0.64	+4.15237e-30
+0.641	+3.73713e-30
+0.642	+3.36342e-30
+0.643	+3.02708e-30
+0.644	+2.72437e-30
+0.645	+2.45193e-30
+0.646	+2.20674e-30
+0.647	+1.98607e-30
+0.648	+1.78746e-30
+0.649	+1.60871e-30
+0.65	+1.44784e-30
+0.651	+1.30306e-30
+0.652	+1.17275e-30
+0.653	+1.05548e-30
+0.654	+9.49929e-31
+0.655	+8.54936e-31
+0.656	+7.69443e-31
+0.657	+6.92498e-31
+0.658	+6.23248e-31
+0.659	+5.60924e-31
+0.66	+5.04831e-31
+0.661	+4.54348e-31
+0.662	+4.08913e-31
+0.663	+3.68022e-31
+0.664	+3.3122e-31
+0.665	+2.98098e-31
+0.666	+2.68288e-31
+0.667	+2.41459e-31
+0.668	+2.17313e-31
+0.669	+1.95582e-31
+0.67	+1.76024e-31
+0.671	+1.58421e-31
+0.672	+1.42579e-31
+0.673	+1.28321e-31
+0.674	+1.15489e-31
+0.675	+1.0394e-31
+0.676	+9.35462e-32
+0.677	+8.41916e-32
+0.678	+7.57725e-32
+0.679	+6.81952e-32
+0.68	+6.13757e-32
+0.681	+5.52381e-32
+0.682	+4.97143e-32
+0.683	+4.47429e-32
+0.684	+4.02686e-32
+0.685	+3.62417e-32
+0.686	+3.26176e-32
+0.687	+2.93558e-32
+0.688	+2.64202e-32
+0.689	+2.37782e-32
+0.69	+2.14004e-32
+0.691	+1.92603e-32
+0.692	+1.73343e-32
+0.693	+1.56009e-32
+0.694	+1.40408e-32
+0.695	+1.26367e-32
+0.696	+1.1373e-32
+0.697	+1.02357e-32
+0.698	+9.21216e-33
+0.699	+8.29095e-33
+0.7	+7.46185e-33
+0.701	+6.71567e-33
+0.702	+6.0441e-33
+0.703	+5.43969e-33
+0.704	+4.89572e-33
+0.705	+4.40615e-33
+0.706	+3.96553e-33
+0.707	+3.56898e-33
+0.708	+3.21208e-33
+0.709	+2.89087e-33
+0.71	+2.60179e-33
+0.711	+2.34161e-33
+0.712	+2.10745e-33
+0.713	+1.8967e-33
+0.714	+1.70703e-33
+0.715	+1.53633e-33
+0.716	+1.3827e-33
+0.717	+1.24443e-33
+0.718	+1.11998e-33
+0.719	+1.00799e-33
+0.72	+9.07187e-34
+0.721	+8.16468e-34
+0.722	+7.34821e-34
+0.723	+6.61339e-34
+0.724	+5.95205e-34
+0.725	+5.35685e-34
+0.726	+4.82116e-34
+0.727	+4.33905e-34
+0.728	+3.90514e-34
+0.729	+3.51463e-34
+0.73	+3.16317e-34
+0.731	+2.84685e-34
+0.732	+2.56216e-34
+0.733	+2.30595e-34
+0.734	+2.07535e-34
+0.735	+1.86782e-34
+0.736	+1.68104e-34
+0.737	+1.51293e-34
+0.738	+1.36164e-34
+0.739	+1.22548e-34
+0.74	+1.10293e-34
+0.741	+9.92635e-35
+0.742	+8.93371e-35
+0.743	+8.04034e-35
+0.744	+7.23631e-35
+0.745	+6.51268e-35
+0.746	+5.86141e-35
+0.747	+5.27527e-35
+0.748	+4.74774e-35
+0.749	+4.27297e-35
+0.75	+3.84567e-35
+0.751	+3.4611e-35
+0.752	+3.11499e-35
+0.753	+2.80349e-35
+0.754	+2.52314e-35
+0.755	+2.27083e-35
+0.756	+2.04375e-35
+0.757	+1.83937e-35
+0.758	+1.65544e-35
+0.759	+1.48989e-35
+0.76	+1.3409e-35
+0.761	+1.20681e-35
+0.762	+1.08613e-35
+0.763	+9.77518e-36
+0.764	+8.79766e-36
+0.765	+7.91789e-36
+0.766	+7.12611e-36
+0.767	+6.41349e-36
+0.768	+5.77215e-36
+0.769	+5.19493e-36
+0.77	+4.67544e-36
+0.771	+4.20789e-36
+0.772	+3.7871e-36
+0.773	+3.40839e-36
+0.774	+3.06755e-36
+0.775	+2.7608e-36
+0.776	+2.48472e-36
+0.777	+2.23625e-36
+0.778	+2.01262e-36
+0.779	+1.81136e-36
+0.78	+1.63022e-36
+0.781	+1.4672e-36
+0.782	+1.32048e-36
+0.783	+1.18843e-36
+0.784	+1.06959e-36
+0.785	+9.62631e-37
+0.786	+8.66368e-37
+0.787	+7.79731e-37
+0.788	+7.01758e-37
+0.789	+6.31582e-37
+0.79	+5.68424e-37
+0.791	+5.11582e-37
+0.792	+4.60423e-37
+0.793	+4.14381e-37
+0.794	+3.72943e-37
+0.795	+3.35649e-37
+0.796	+3.02084e-37
+0.797	+2.71875e-37
+0.798	+2.44688e-37
+0.799	+2.20219e-37
+0.8	+1.98197e-37
+0.801	+1.78377e-37
+0.802	+1.6054e-37
+0.803	+1.44486e-37
+0.804	+1.30037e-37
+0.805	+1.17033e-37
+0.806	+1.0533e-37
+0.807	+9.47971e-38
+0.808	+8.53174e-38
+0.809	+7.67857e-38
+0.81	+6.91071e-38
+0.811	+6.21964e-38
+0.812	+5.59767e-38
+0.813	+5.03791e-38
+0.814	+4.53412e-38
+0.815	+4.0807e-38
+0.816	+3.67263e-38
+0.817	+3.30537e-38
+0.818	+2.97483e-38
+0.819	+2.67735e-38
+0.82	+2.40962e-38
+0.821	+2.16865e-38
+0.822	+1.95179e-38
+0.823	+1.75661e-38
+0.824	+1.58095e-38
+0.825	+1.42285e-38
+0.826	+1.28057e-38
+0.827	+1.15251e-38
+0.828	+1.03726e-38
+0.829	+9.33534e-39
+0.83	+8.40181e-39
+0.831	+7.56163e-39
+0.832	+6.80547e-39
+0.833	+6.12492e-39
+0.834	+5.51243e-39
+0.835	+4.96118e-39
+0.836	+4.46507e-39
+0.837	+4.01856e-39
+0.838	+3.6167e-39
+0.839	+3.25503e-39
+0.84	+2.92953e-39
+0.841	+2.63658e-39
+0.842	+2.37292e-39
+0.843	+2.13563e-39
+0.844	+1.92206e-39
+0.845	+1.72986e-39
+0.846	+1.55687e-39
+0.847	+1.40119e-39
+0.848	+1.26107e-39
+0.849	+1.13496e-39
+0.85	+1.02146e-39
+0.851	+9.19317e-40
+0.852	+8.27386e-40
+0.853	+7.44647e-40
+0.854	+6.70182e-40
+0.855	+6.03164e-40
+0.856	+5.42848e-40
+0.857	+4.88563e-40
+0.858	+4.39707e-40
+0.859	+3.95736e-40
+0.86	+3.56162e-40
+0.861	+3.20546e-40
+0.862	+2.88492e-40
+0.863	+2.59642e-40
+0.864	+2.33678e-40
+0.865	+2.1031e-40
+0.866	+1.89279e-40
+0.867	+1.70351e-40
+0.868	+1.53316e-40
+0.869	+1.37985e-40
+0.87	+1.24186e-40
+0.871	+1.11768e-40
+0.872	+1.00591e-40
+0.873	+9.05317e-41
+0.874	+8.14785e-41
+0.875	+7.33307e-41
+0.876	+6.59976e-41
+0.877	+5.93979e-41
+0.878	+5.34581e-41
+0.879	+4.81123e-41
+0.88	+4.3301e-41
+0.881	+3.89709e-41
+0.882	+3.50738e-41
+0.883	+3.15665e-41
+0.884	+2.84098e-41
+0.885	+2.55688e-41
+0.886	+2.30119e-41
+0.887	+2.07108e-41
+0.888	+1.86397e-41
+0.889	+1.67757e-41
+0.89	+1.50981e-41
+0.891	+1.35883e-41
+0.892	+1.22295e-41
+0.893	+1.10065e-41
+0.894	+9.90589e-42
+0.895	+8.9153e-42
+0.896	+8.02377e-42
+0.897	+7.22139e-42
+0.898	+6.49925e-42
+0.899	+5.84933e-42
+0.9	+5.2644e-42
+0.901	+4.73796e-42
+0.902	+4.26416e-42
+0.903	+3.83774e-42
+0.904	+3.45397e-42
+0.905	+3.10857e-42
+0.906	+2.79772e-42
+0.907	+2.51794e-42
+0.908	+2.26615e-42
+0.909	+2.03953e-42
+0.91	+1.83558e-42
+0.911	+1.65202e-42
+0.912	+1.48682e-42
+0.913	+1.33814e-42
+0.914	+1.20432e-42
+0.915	+1.08389e-42
+0.916	+9.75503e-43
+0.917	+8.77953e-43
+0.918	+7.90157e-43
+0.919	+7.11142e-43
+0.92	+6.40028e-43
+0.921	+5.76025e-43
+0.922	+5.18422e-43
+0.923	+4.6658e-43
+0.924	+4.19922e-43
+0.925	+3.7793e-43
+0.926	+3.40137e-43
+0.927	+3.06123e-43
+0.928	+2.75511e-43
+0.929	+2.4796e-43
+0.93	+2.23164e-43
+0.931	+2.00847e-43
+0.932	+1.80763e-43
+0.933	+1.62686e-43
+0.934	+1.46418e-43
+0.935	+1.31776e-43
+0.936	+1.18598e-43
+0.937	+1.06739e-43
+0.938	+9.60647e-44
+0.939	+8.64582e-44
+0.94	+7.78124e-44
+0.941	+7.00312e-44
+0.942	+6.30281e-44
+0.943	+5.67252e-44
+0.944	+5.10527e-44
+0.945	+4.59474e-44
+0.946	+4.13527e-44
+0.947	+3.72174e-44
+0.948	+3.34957e-44
+0.949	+3.01461e-44
+0.95	+2.71315e-44
+0.951	+2.44184e-44
+0.952	+2.19765e-44
+0.953	+1.97789e-44
+0.954	+1.7801e-44
+0.955	+1.60209e-44
+0.956	+1.44188e-44
+0.957	+1.29769e-44
+0.958	+1.16792e-44
+0.959	+1.05113e-44
+0.96	+9.46017e-45
+0.961	+8.51416e-45
+0.962	+7.66274e-45
+0.963	+6.89647e-45
+0.964	+6.20682e-45
+0.965	+5.58614e-45
+0.966	+5.02752e-45
+0.967	+4.52477e-45
+0.968	+4.07229e-45
+0.969	+3.66506e-45
+0.97	+3.29856e-45
+0.971	+2.9687e-45
+0.972	+2.67183e-45
+0.973	+2.40465e-45
+0.974	+2.16418e-45
+0.975	+1.94777e-45
+0.976	+1.75299e-45
+0.977	+1.57769e-45
+0.978	+1.41992e-45
+0.979	+1.27793e-45
+0.98	+1.15014e-45
+0.981	+1.03512e-45
+0.982	+9.3161e-46
+0.983	+8.38449e-46
+0.984	+7.54604e-46
+0.985	+6.79144e-46
+0.986	+6.11229e-46
+0.987	+5.50107e-46
+0.988	+4.95096e-46
+0.989	+4.45586e-46
+0.99	+4.01028e-46
+0.991	+3.60925e-46
+0.992	+3.24832e-46
+0.993	+2.92349e-46
+0.994	+2.63114e-46
+0.995	+2.36803e-46
+0.996	+2.13123e-46
+0.997	+1.9181e-46
+0.998	+1.72629e-46
+0.999	+1.55366e-46
+1	+1.3983e-46
+1.001	+1.25847e-46
+1.002	+1.13262e-46
+1.003	+1.01936e-46
+1.004	+9.17423e-47
+1.005	+8.2568e-47
+1.006	+7.43112e-47
+1.007	+6.68801e-47
+1.008	+6.01921e-47
+1.009	+5.41729e-47
+1.01	+4.87556e-47
+1.011	+4.388e-47
+1.012	+3.9492e-47
+1.013	+3.55428e-47
